Time,Name,Color,Mean_gray,Gray
3190,mrfp1,red,148.43666666666664,"[147.66, 146.87, 150.78]"
3190,NNN157D,purple,131.165,"[125.48, 146.57, 167.51, 98.3, 123.28, 125.85]"
3195,mrfp1,red,148.34666666666666,"[147.51, 146.61, 150.92]"
3195,NNN157D,purple,130.955,"[125.56, 146.06, 167.41, 97.93, 122.34, 126.43]"
3200,mrfp1,red,148.51999999999998,"[148.01, 146.7, 150.85]"
3200,NNN157D,purple,131.12833333333333,"[124.5, 146.44, 167.73, 99.04, 122.98, 126.08]"
3205,mrfp1,red,148.61,"[147.87, 146.98, 150.98]"
3205,NNN157D,purple,130.93833333333333,"[124.88, 146.38, 167.43, 98.55, 122.54, 125.85]"
3210,mrfp1,red,148.41666666666666,"[147.49, 146.63, 151.13]"
3210,NNN157D,purple,131.25166666666664,"[125.67, 146.84, 167.76, 98.04, 123.03, 126.17]"
3215,NNN157D,purple,131.11999999999998,"[125.05, 146.23, 168.26, 97.8, 123.26, 126.12]"
3215,mrfp1,red,148.36666666666667,"[147.96, 146.37, 150.77]"
3220,mrfp1,red,149.01333333333335,"[148.2, 147.4, 151.44]"
3220,NNN157D,purple,131.79166666666666,"[126.11, 147.32, 168.03, 98.46, 123.81, 127.02]"
3225,mrfp1,red,148.6233333333333,"[147.9, 147.01, 150.96]"
3225,NNN157D,purple,131.72333333333333,"[125.07, 147.9, 167.89, 98.48, 123.91, 127.09]"
3230,mrfp1,red,148.76666666666668,"[148.38, 146.81, 151.11]"
3230,NNN157D,purple,131.225,"[125.33, 146.83, 168.11, 98.11, 122.92, 126.05]"
3235,NNN157D,purple,132.04166666666666,"[125.51, 147.54, 168.65, 98.63, 124.53, 127.39]"
3235,mrfp1,red,149.36333333333334,"[148.51, 147.46, 152.12]"
3240,mrfp1,red,149.09333333333333,"[148.23, 147.52, 151.53]"
3240,NNN157D,purple,131.08666666666667,"[125.36, 146.69, 167.78, 97.8, 123.03, 125.86]"
3245,mrfp1,red,149.11,"[148.34, 147.28, 151.71]"
3245,NNN157D,purple,132.18333333333337,"[126.13, 148.21, 168.47, 99.32, 124.1, 126.87]"
3250,mrfp1,red,149.35333333333332,"[148.2, 147.6, 152.26]"
3250,NNN157D,purple,131.94833333333332,"[126.43, 147.89, 168.48, 98.78, 123.38, 126.73]"
3255,NNN157D,purple,132.15166666666667,"[125.94, 148.12, 168.52, 98.79, 124.71, 126.83]"
3255,mrfp1,red,149.1233333333333,"[148.23, 148.03, 151.11]"
3260,NNN157D,purple,131.92,"[125.52, 147.43, 168.25, 99.38, 124.27, 126.67]"
3260,mrfp1,red,149.24,"[148.06, 147.5, 152.16]"
3265,mrfp1,red,148.84,"[147.99, 147.3, 151.23]"
3265,NNN157D,purple,131.95166666666665,"[125.58, 147.51, 168.22, 98.76, 124.42, 127.22]"
3270,mrfp1,red,143.33666666666667,"[142.22, 141.62, 146.17]"
3270,NNN157D,purple,126.18333333333332,"[119.64, 141.65, 165.04, 93.91, 117.3, 119.56]"
3275,mrfp1,red,148.96,"[147.94, 147.35, 151.59]"
3275,NNN157D,purple,131.74166666666665,"[126.48, 147.59, 167.93, 99.06, 123.54, 125.85]"
3280,mrfp1,red,149.21666666666667,"[148.1, 147.42, 152.13]"
3280,NNN157D,purple,132.24166666666665,"[125.99, 147.92, 168.77, 99.5, 124.26, 127.01]"
3285,NNN157D,purple,131.855,"[125.93, 147.45, 168.13, 98.91, 123.78, 126.93]"
3285,mrfp1,red,148.88666666666668,"[148.15, 147.2, 151.31]"
3290,mrfp1,red,149.00000000000003,"[148.24, 147.33, 151.43]"
3290,NNN157D,purple,132.17,"[125.91, 147.95, 168.62, 99.45, 124.27, 126.82]"
3295,mrfp1,red,149.39333333333332,"[148.82, 147.98, 151.38]"
3295,NNN157D,purple,132.3016666666667,"[126.63, 147.26, 169.22, 99.33, 124.43, 126.94]"
3300,mrfp1,red,149.13000000000002,"[148.73, 146.61, 152.05]"
3300,NNN157D,purple,131.51166666666666,"[125.88, 147.59, 168.17, 97.78, 123.08, 126.57]"
3305,NNN157D,purple,131.82000000000002,"[125.54, 147.45, 168.57, 98.41, 124.19, 126.76]"
3305,mrfp1,red,149.52,"[148.13, 147.96, 152.47]"
3310,mrfp1,red,149.39333333333332,"[148.48, 147.68, 152.02]"
3310,NNN157D,purple,131.965,"[125.59, 147.37, 168.69, 99.01, 124.04, 127.09]"
3315,mrfp1,red,148.67333333333332,"[148.18, 146.84, 151.0]"
3315,NNN157D,purple,131.28166666666667,"[124.95, 146.78, 168.08, 98.27, 123.18, 126.43]"
3320,mrfp1,red,148.8,"[147.81, 147.27, 151.32]"
3320,NNN157D,purple,131.39499999999998,"[125.24, 146.72, 168.34, 98.31, 123.3, 126.46]"
3325,mrfp1,red,149.25333333333333,"[148.94, 147.4, 151.42]"
3325,NNN157D,purple,132.1316666666667,"[125.93, 148.3, 168.63, 98.88, 124.19, 126.86]"
3330,mrfp1,red,149.39,"[148.57, 147.73, 151.87]"
3330,NNN157D,purple,132.10166666666666,"[125.78, 147.89, 168.56, 99.57, 124.0, 126.81]"
3335,mrfp1,red,149.25666666666666,"[148.0, 147.52, 152.25]"
3335,NNN157D,purple,132.06166666666664,"[126.22, 148.29, 168.54, 98.49, 123.89, 126.94]"
3340,mrfp1,red,149.14666666666665,"[148.72, 147.32, 151.4]"
3340,NNN157D,purple,132.13666666666666,"[126.06, 147.89, 168.8, 99.37, 123.93, 126.77]"
3345,mrfp1,red,149.38,"[148.66, 147.77, 151.71]"
3345,NNN157D,purple,131.97,"[125.57, 147.69, 168.46, 98.78, 124.01, 127.31]"
3350,NNN157D,purple,132.11166666666668,"[125.1, 147.66, 168.69, 99.76, 124.35, 127.11]"
3350,mrfp1,red,148.89999999999998,"[148.0, 147.17, 151.53]"
3355,mrfp1,red,143.4466666666667,"[142.44, 142.41, 145.49]"
3355,NNN157D,purple,126.11666666666667,"[119.48, 142.18, 164.41, 94.02, 116.77, 119.84]"
3360,mrfp1,red,148.87,"[148.11, 147.45, 151.05]"
3360,NNN157D,purple,131.97,"[125.69, 147.44, 168.96, 99.11, 123.59, 127.03]"
3365,mrfp1,red,149.10333333333332,"[148.06, 147.64, 151.61]"
3365,NNN157D,purple,132.075,"[126.07, 147.43, 168.92, 99.14, 123.76, 127.13]"
3370,NNN157D,purple,131.605,"[125.57, 147.09, 168.53, 98.75, 123.4, 126.29]"
3370,mrfp1,red,149.29999999999998,"[148.32, 147.54, 152.04]"
3375,mrfp1,red,148.63333333333333,"[148.09, 146.97, 150.84]"
3375,NNN157D,purple,131.7483333333333,"[125.87, 146.89, 168.73, 98.72, 123.57, 126.71]"
3380,mrfp1,red,149.04999999999998,"[147.95, 147.36, 151.84]"
3380,NNN157D,purple,131.83166666666668,"[125.66, 147.04, 168.62, 99.06, 123.65, 126.96]"
3385,mrfp1,red,149.04,"[148.2, 147.48, 151.44]"
3385,NNN157D,purple,131.87500000000003,"[125.12, 147.61, 168.75, 98.94, 123.6, 127.23]"
3390,NNN157D,purple,132.1916666666667,"[126.15, 147.8, 168.32, 99.14, 124.71, 127.03]"
3390,mrfp1,red,149.04,"[148.8, 147.06, 151.26]"
3395,NNN157D,purple,131.84666666666666,"[126.06, 147.35, 168.49, 98.7, 123.85, 126.63]"
3395,mrfp1,red,149.42666666666665,"[148.68, 147.96, 151.64]"
3400,mrfp1,red,149.25,"[148.06, 147.67, 152.02]"
3400,NNN157D,purple,131.705,"[125.47, 147.37, 168.46, 99.09, 123.08, 126.76]"
3405,mrfp1,red,148.43666666666667,"[147.53, 146.9, 150.88]"
3405,NNN157D,purple,131.23666666666668,"[125.43, 146.65, 168.34, 97.74, 123.15, 126.11]"
3410,mrfp1,red,148.6966666666667,"[147.73, 147.33, 151.03]"
3410,NNN157D,purple,131.32333333333335,"[125.42, 146.9, 167.84, 97.73, 123.46, 126.59]"
3415,mrfp1,red,148.92333333333332,"[148.06, 147.37, 151.34]"
3415,NNN157D,purple,131.745,"[125.87, 147.06, 167.84, 98.97, 124.19, 126.54]"
3420,mrfp1,red,149.28333333333333,"[148.57, 147.68, 151.6]"
3420,NNN157D,purple,131.90666666666667,"[125.23, 147.53, 168.38, 99.28, 124.04, 126.98]"
3425,mrfp1,red,149.0966666666667,"[148.36, 147.58, 151.35]"
3425,NNN157D,purple,131.92000000000002,"[125.71, 147.35, 168.02, 99.31, 124.58, 126.55]"
3430,mrfp1,red,149.28,"[148.3, 147.75, 151.79]"
3430,NNN157D,purple,132.10333333333332,"[125.43, 147.62, 168.67, 99.63, 124.03, 127.24]"
3435,NNN157D,purple,131.36666666666667,"[124.93, 146.76, 168.25, 98.95, 123.22, 126.09]"
3435,mrfp1,red,149.17333333333332,"[148.3, 147.75, 151.47]"
3440,mrfp1,red,144.09,"[143.72, 142.57, 145.98]"
3440,NNN157D,purple,126.68,"[119.79, 142.44, 164.73, 94.91, 117.92, 120.29]"
3445,mrfp1,red,148.87,"[147.75, 147.68, 151.18]"
3445,NNN157D,purple,131.22166666666666,"[124.9, 147.0, 167.76, 98.25, 122.82, 126.6]"
3450,mrfp1,red,149.05666666666664,"[148.16, 147.6, 151.41]"
3450,NNN157D,purple,131.89,"[125.42, 147.19, 168.48, 98.74, 124.12, 127.39]"
3455,NNN157D,purple,131.71833333333333,"[125.54, 147.4, 168.77, 97.84, 124.03, 126.73]"
3455,mrfp1,red,149.35,"[148.23, 148.31, 151.51]"
3460,mrfp1,red,148.61666666666667,"[148.06, 146.74, 151.05]"
3460,NNN157D,purple,131.33,"[124.95, 146.93, 168.31, 98.2, 123.4, 126.19]"
3465,mrfp1,red,149.01333333333332,"[148.43, 147.46, 151.15]"
3465,NNN157D,purple,131.81166666666664,"[125.58, 147.86, 168.48, 98.34, 124.05, 126.56]"
3470,mrfp1,red,149.29,"[148.4, 147.52, 151.95]"
3470,NNN157D,purple,132.08666666666667,"[125.11, 147.61, 169.0, 99.53, 123.95, 127.32]"
3475,mrfp1,red,149.46666666666667,"[148.34, 147.82, 152.24]"
3475,NNN157D,purple,131.35833333333335,"[125.37, 146.49, 167.6, 99.05, 123.21, 126.43]"
3480,NNN157D,purple,131.3433333333333,"[124.9, 147.25, 167.53, 98.29, 123.69, 126.4]"
3480,mrfp1,red,149.15,"[148.35, 147.72, 151.38]"
3485,mrfp1,red,148.88000000000002,"[148.18, 147.02, 151.44]"
3485,NNN157D,purple,131.38333333333333,"[124.66, 147.01, 168.28, 98.32, 123.24, 126.79]"
3490,mrfp1,red,148.94,"[148.6, 147.17, 151.05]"
3490,NNN157D,purple,131.15333333333334,"[124.7, 146.87, 167.89, 97.78, 123.5, 126.18]"
3495,mrfp1,red,148.94666666666666,"[148.36, 147.66, 150.82]"
3495,NNN157D,purple,131.94333333333333,"[125.64, 147.28, 168.49, 99.11, 123.42, 127.72]"
3500,NNN157D,purple,131.89166666666668,"[125.72, 147.1, 168.95, 99.23, 124.02, 126.33]"
3500,mrfp1,red,149.27666666666667,"[148.35, 147.25, 152.23]"
3505,mrfp1,red,148.66,"[147.59, 147.01, 151.38]"
3505,NNN157D,purple,130.82,"[124.14, 146.07, 167.84, 97.46, 123.32, 126.09]"
3510,mrfp1,red,148.92333333333332,"[147.8, 147.23, 151.74]"
3510,NNN157D,purple,131.485,"[125.14, 147.54, 167.99, 98.67, 122.65, 126.92]"
3515,mrfp1,red,148.83,"[147.67, 147.2, 151.62]"
3515,NNN157D,purple,131.31166666666667,"[125.1, 147.06, 167.87, 98.2, 123.41, 126.23]"
3520,mrfp1,red,149.22666666666666,"[148.03, 148.01, 151.64]"
3520,NNN157D,purple,131.8466666666667,"[125.18, 147.54, 168.96, 97.99, 123.95, 127.46]"
3525,NNN157D,purple,131.08666666666667,"[124.85, 146.85, 167.68, 97.85, 122.98, 126.31]"
3525,mrfp1,red,149.01,"[148.42, 147.09, 151.52]"
3530,mrfp1,red,148.67333333333332,"[148.04, 146.79, 151.19]"
3530,NNN157D,purple,131.32333333333332,"[125.18, 146.74, 167.96, 98.72, 122.93, 126.41]"
3535,mrfp1,red,149.4366666666667,"[148.74, 147.48, 152.09]"
3535,NNN157D,purple,131.96833333333333,"[125.42, 147.72, 168.81, 99.27, 124.02, 126.57]"
3540,mrfp1,red,149.08666666666667,"[148.55, 147.16, 151.55]"
3540,NNN157D,purple,131.12,"[124.62, 146.89, 167.68, 98.03, 123.29, 126.21]"
3545,mrfp1,red,149.13333333333333,"[148.01, 147.74, 151.65]"
3545,NNN157D,purple,131.71666666666667,"[125.22, 147.34, 168.15, 98.77, 124.47, 126.35]"
3550,mrfp1,red,148.86666666666667,"[147.77, 147.17, 151.66]"
3550,NNN157D,purple,131.1266666666667,"[124.57, 146.56, 167.3, 99.02, 122.94, 126.37]"
3555,mrfp1,red,148.8033333333333,"[148.1, 146.92, 151.39]"
3555,NNN157D,purple,131.16833333333332,"[124.88, 146.41, 167.94, 98.36, 123.04, 126.38]"
3560,mrfp1,red,148.67,"[148.25, 147.1, 150.66]"
3560,NNN157D,purple,130.995,"[124.53, 145.9, 167.45, 97.97, 123.71, 126.41]"
3565,mrfp1,red,148.73333333333332,"[147.76, 147.27, 151.17]"
3565,NNN157D,purple,131.00333333333333,"[124.98, 146.49, 168.13, 97.76, 122.86, 125.8]"
3570,mrfp1,red,148.83333333333334,"[148.24, 147.24, 151.02]"
3570,NNN157D,purple,131.155,"[124.82, 146.64, 167.75, 97.68, 123.47, 126.57]"
3575,NNN157D,purple,131.05833333333337,"[124.53, 146.3, 167.83, 97.97, 123.71, 126.01]"
3575,mrfp1,red,148.86,"[148.43, 146.93, 151.22]"
3580,mrfp1,red,149.02333333333334,"[147.55, 147.99, 151.53]"
3580,NNN157D,purple,131.27666666666667,"[125.18, 147.17, 167.94, 98.32, 123.06, 125.99]"
3585,mrfp1,red,148.7433333333333,"[148.13, 146.91, 151.19]"
3585,NNN157D,purple,130.835,"[124.51, 146.31, 167.7, 98.46, 122.63, 125.4]"
3590,mrfp1,red,149.02666666666667,"[147.87, 147.31, 151.9]"
3590,NNN157D,purple,131.34333333333333,"[124.98, 147.27, 167.47, 98.1, 123.75, 126.49]"
3595,NNN157D,purple,126.26999999999998,"[119.31, 142.47, 165.02, 93.61, 117.65, 119.56]"
3595,mrfp1,red,143.52666666666667,"[143.46, 141.86, 145.26]"
3600,mrfp1,red,148.69,"[147.9, 147.66, 150.51]"
3600,NNN157D,purple,131.08333333333331,"[125.09, 146.52, 167.17, 98.42, 122.79, 126.51]"
3605,mrfp1,red,148.53333333333333,"[147.5, 146.95, 151.15]"
3605,NNN157D,purple,131.18166666666664,"[124.74, 146.83, 167.92, 97.92, 123.15, 126.53]"
3610,mrfp1,red,148.67666666666665,"[148.12, 146.63, 151.28]"
3610,NNN157D,purple,130.645,"[123.69, 145.94, 168.05, 97.96, 122.59, 125.64]"
3615,NNN157D,purple,131.33166666666668,"[125.27, 146.53, 167.99, 98.91, 123.04, 126.25]"
3615,mrfp1,red,148.39666666666665,"[147.63, 146.64, 150.92]"
3620,NNN157D,purple,130.9283333333333,"[124.13, 146.75, 167.85, 97.82, 122.87, 126.15]"
3620,mrfp1,red,148.59333333333333,"[147.75, 147.04, 150.99]"
3625,mrfp1,red,148.33666666666667,"[146.94, 146.77, 151.3]"
3625,NNN157D,purple,130.705,"[124.36, 146.33, 167.3, 97.1, 123.05, 126.09]"
3630,mrfp1,red,148.43666666666667,"[147.7, 146.61, 151.0]"
3630,NNN157D,purple,130.56333333333333,"[123.91, 146.39, 168.03, 97.43, 122.47, 125.15]"
3635,mrfp1,red,148.20333333333335,"[147.05, 146.44, 151.12]"
3635,NNN157D,purple,130.84333333333333,"[123.75, 146.37, 167.94, 97.96, 122.7, 126.34]"
3640,mrfp1,red,148.37,"[147.39, 146.93, 150.79]"
3640,NNN157D,purple,130.82333333333335,"[124.23, 146.41, 167.74, 97.27, 122.85, 126.44]"
3645,NNN157D,purple,130.79833333333332,"[124.72, 146.81, 167.22, 97.84, 122.54, 125.66]"
3645,mrfp1,red,148.28666666666666,"[147.58, 146.57, 150.71]"
3650,mrfp1,red,148.21333333333334,"[147.45, 146.68, 150.51]"
3650,NNN157D,purple,130.64166666666665,"[123.93, 145.97, 167.32, 97.49, 123.61, 125.53]"
3655,mrfp1,red,148.64333333333332,"[147.66, 147.39, 150.88]"
3655,NNN157D,purple,131.15,"[124.51, 146.89, 168.15, 98.23, 122.92, 126.2]"
3660,mrfp1,red,148.63333333333333,"[147.93, 147.01, 150.96]"
3660,NNN157D,purple,130.65166666666667,"[124.51, 145.88, 167.21, 97.34, 122.96, 126.01]"
3665,NNN157D,purple,130.75333333333336,"[123.9, 146.69, 167.49, 97.58, 122.73, 126.13]"
3665,mrfp1,red,148.4333333333333,"[147.31, 146.96, 151.03]"
3670,mrfp1,red,148.42333333333332,"[147.23, 147.27, 150.77]"
3670,NNN157D,purple,130.95666666666668,"[125.28, 146.53, 167.83, 97.27, 123.26, 125.57]"
3675,mrfp1,red,148.34666666666666,"[147.37, 146.67, 151.0]"
3675,NNN157D,purple,130.94833333333335,"[124.17, 146.15, 167.88, 98.51, 123.7, 125.28]"
3680,mrfp1,red,148.55999999999997,"[147.63, 147.39, 150.66]"
3680,NNN157D,purple,131.14499999999998,"[124.63, 146.72, 168.14, 97.77, 123.29, 126.32]"
3685,mrfp1,red,148.22666666666666,"[147.43, 146.46, 150.79]"
3685,NNN157D,purple,131.02333333333334,"[124.13, 147.1, 167.81, 97.55, 123.61, 125.94]"
3690,mrfp1,red,148.64333333333337,"[148.05, 146.83, 151.05]"
3690,NNN157D,purple,130.81166666666667,"[124.93, 146.67, 167.68, 97.61, 122.73, 125.25]"
3695,mrfp1,red,148.66333333333333,"[148.47, 146.5, 151.02]"
3695,NNN157D,purple,130.85500000000002,"[124.51, 146.37, 167.55, 97.5, 123.26, 125.94]"
3700,mrfp1,red,148.83333333333334,"[148.2, 147.16, 151.14]"
3700,NNN157D,purple,130.91166666666666,"[125.13, 146.15, 167.47, 97.72, 123.19, 125.81]"
3705,mrfp1,red,148.78333333333333,"[148.1, 147.08, 151.17]"
3705,NNN157D,purple,130.81833333333333,"[124.7, 146.26, 166.91, 98.04, 123.14, 125.86]"
3710,NNN157D,purple,130.8733333333333,"[124.34, 146.38, 167.39, 97.73, 122.94, 126.46]"
3710,mrfp1,red,149.04999999999998,"[147.94, 147.69, 151.52]"
3715,mrfp1,red,148.98333333333335,"[147.83, 147.66, 151.46]"
3715,NNN157D,purple,131.14833333333334,"[125.16, 147.05, 167.71, 98.25, 122.73, 125.99]"
3720,mrfp1,red,148.42333333333335,"[147.8, 146.91, 150.56]"
3720,NNN157D,purple,130.8216666666667,"[124.88, 146.26, 167.48, 97.59, 123.14, 125.58]"
3725,mrfp1,red,148.41,"[147.2, 146.91, 151.12]"
3725,NNN157D,purple,130.7783333333333,"[125.2, 145.9, 167.54, 97.79, 122.67, 125.57]"
3730,NNN157D,purple,131.145,"[124.57, 146.83, 168.08, 97.35, 123.54, 126.5]"
3730,mrfp1,red,148.67333333333332,"[147.75, 147.11, 151.16]"
3735,mrfp1,red,148.27666666666667,"[147.52, 146.47, 150.84]"
3735,NNN157D,purple,130.74,"[124.49, 146.0, 167.26, 97.91, 122.83, 125.95]"
3740,mrfp1,red,148.37,"[147.72, 146.84, 150.55]"
3740,NNN157D,purple,131.205,"[124.37, 147.08, 168.16, 97.85, 123.36, 126.41]"
3745,mrfp1,red,148.81666666666666,"[147.98, 146.97, 151.5]"
3745,NNN157D,purple,130.60833333333335,"[123.84, 146.12, 167.33, 97.7, 122.68, 125.98]"
3750,NNN157D,purple,131.30666666666667,"[125.07, 146.86, 167.96, 98.14, 123.7, 126.11]"
3750,mrfp1,red,148.86666666666665,"[148.14, 147.39, 151.07]"
3755,NNN157D,purple,130.94833333333335,"[124.41, 146.85, 167.96, 97.7, 122.85, 125.92]"
3755,mrfp1,red,148.22666666666666,"[147.6, 146.67, 150.41]"
3760,mrfp1,red,148.11,"[147.49, 146.37, 150.47]"
3760,NNN157D,purple,130.88833333333332,"[125.14, 146.55, 167.69, 97.29, 122.63, 126.03]"
3765,mrfp1,red,148.20333333333335,"[146.79, 146.74, 151.08]"
3765,NNN157D,purple,130.63666666666668,"[124.35, 146.61, 166.92, 97.38, 122.84, 125.72]"
3770,mrfp1,red,147.8733333333333,"[146.9, 146.54, 150.18]"
3770,NNN157D,purple,130.66666666666666,"[124.56, 146.49, 166.81, 97.39, 123.12, 125.63]"
3775,mrfp1,red,148.11333333333334,"[147.36, 146.31, 150.67]"
3775,NNN157D,purple,131.46333333333334,"[124.94, 147.09, 167.71, 99.23, 123.2, 126.61]"
3780,NNN157D,purple,130.68166666666667,"[125.08, 146.29, 167.28, 97.12, 122.86, 125.46]"
3780,mrfp1,red,148.08666666666667,"[147.1, 146.46, 150.7]"
3785,mrfp1,red,148.19000000000003,"[147.63, 146.22, 150.72]"
3785,NNN157D,purple,130.44500000000002,"[123.84, 146.04, 167.58, 97.67, 122.21, 125.33]"
3790,mrfp1,red,148.84666666666666,"[148.24, 147.18, 151.12]"
3790,NNN157D,purple,131.07500000000002,"[124.67, 147.05, 167.91, 98.12, 122.85, 125.85]"
3795,mrfp1,red,148.3133333333333,"[147.12, 146.9, 150.92]"
3795,NNN157D,purple,131.10166666666666,"[124.47, 147.26, 167.89, 98.32, 122.78, 125.89]"
3800,NNN157D,purple,130.895,"[124.71, 146.16, 167.8, 97.98, 122.56, 126.16]"
3800,mrfp1,red,148.45333333333335,"[148.0, 146.62, 150.74]"
3805,mrfp1,red,148.37,"[147.52, 146.34, 151.25]"
3805,NNN157D,purple,131.18833333333333,"[125.41, 146.63, 167.86, 97.98, 122.88, 126.37]"
3810,mrfp1,red,147.79333333333332,"[147.1, 146.24, 150.04]"
3810,NNN157D,purple,130.6866666666667,"[124.51, 146.09, 167.62, 97.37, 123.2, 125.33]"
3815,mrfp1,red,148.52,"[147.27, 147.69, 150.6]"
3815,NNN157D,purple,131.03833333333333,"[124.56, 146.25, 167.93, 98.43, 122.77, 126.29]"
3820,mrfp1,red,148.52,"[147.55, 147.21, 150.8]"
3820,NNN157D,purple,130.94333333333336,"[124.65, 146.3, 167.69, 97.89, 123.11, 126.02]"
3825,mrfp1,red,148.26,"[147.65, 146.74, 150.39]"
3825,NNN157D,purple,130.82666666666665,"[124.58, 146.12, 167.79, 97.28, 123.06, 126.13]"
3830,mrfp1,red,148.08666666666667,"[146.94, 146.45, 150.87]"
3830,NNN157D,purple,130.99166666666667,"[125.43, 146.92, 167.68, 97.38, 122.88, 125.66]"
3835,mrfp1,red,148.13333333333333,"[147.03, 146.65, 150.72]"
3835,NNN157D,purple,130.92,"[124.94, 146.25, 167.61, 98.0, 123.02, 125.7]"
3840,mrfp1,red,147.7,"[147.19, 146.09, 149.82]"
3840,NNN157D,purple,130.67666666666665,"[125.23, 146.72, 166.78, 97.3, 122.25, 125.78]"
3845,NNN157D,purple,130.82000000000002,"[125.51, 146.71, 166.9, 97.59, 122.63, 125.58]"
3845,mrfp1,red,147.89,"[146.36, 146.31, 151.0]"
3850,mrfp1,red,148.29666666666665,"[147.57, 146.69, 150.63]"
3850,NNN157D,purple,130.6833333333333,"[124.52, 146.31, 167.34, 98.02, 122.5, 125.41]"
3855,mrfp1,red,148.28,"[147.96, 146.28, 150.6]"
3855,NNN157D,purple,130.84833333333333,"[124.42, 145.8, 167.44, 97.99, 123.68, 125.76]"
3860,mrfp1,red,147.85333333333332,"[146.84, 146.27, 150.45]"
3860,NNN157D,purple,130.6966666666667,"[124.86, 146.43, 166.52, 97.61, 123.03, 125.73]"
3865,NNN157D,purple,130.69166666666663,"[124.6, 146.58, 167.05, 97.56, 122.8, 125.56]"
3865,mrfp1,red,148.14,"[147.51, 146.69, 150.22]"
3870,mrfp1,red,148.46666666666667,"[147.22, 147.11, 151.07]"
3870,NNN157D,purple,130.61166666666668,"[124.49, 145.82, 167.14, 97.52, 122.48, 126.22]"
3875,mrfp1,red,148.03,"[146.58, 146.89, 150.62]"
3875,NNN157D,purple,130.66666666666666,"[124.53, 146.29, 167.3, 97.9, 122.61, 125.37]"
3880,mrfp1,red,148.09666666666666,"[147.67, 146.17, 150.45]"
3880,NNN157D,purple,130.69333333333336,"[124.65, 146.21, 167.18, 97.91, 122.13, 126.08]"
3885,mrfp1,red,148.1966666666667,"[147.61, 146.35, 150.63]"
3885,NNN157D,purple,130.89333333333332,"[124.91, 146.41, 166.94, 98.35, 123.18, 125.57]"
3890,NNN157D,purple,130.78333333333333,"[124.32, 146.5, 166.95, 98.11, 123.14, 125.68]"
3890,mrfp1,red,148.36999999999998,"[147.5, 146.91, 150.7]"
3895,mrfp1,red,148.31666666666666,"[147.51, 146.63, 150.81]"
3895,NNN157D,purple,130.8083333333333,"[124.05, 146.69, 167.54, 97.25, 123.29, 126.03]"
3900,mrfp1,red,148.00666666666666,"[147.27, 145.96, 150.79]"
3900,NNN157D,purple,130.895,"[124.89, 145.86, 167.99, 98.12, 122.51, 126.0]"
3905,mrfp1,red,148.09333333333333,"[147.47, 146.42, 150.39]"
3905,NNN157D,purple,130.57000000000002,"[124.92, 146.44, 167.23, 97.06, 121.82, 125.95]"
3910,mrfp1,red,147.94333333333333,"[147.13, 146.27, 150.43]"
3910,NNN157D,purple,130.78333333333333,"[124.48, 146.36, 167.38, 97.8, 123.26, 125.42]"
3915,mrfp1,red,148.15333333333334,"[147.27, 146.68, 150.51]"
3915,NNN157D,purple,130.51666666666668,"[124.59, 145.74, 167.02, 97.23, 123.39, 125.13]"
3920,mrfp1,red,148.07666666666668,"[147.36, 146.43, 150.44]"
3920,NNN157D,purple,130.69833333333332,"[125.18, 145.88, 167.35, 97.68, 122.33, 125.77]"
3925,mrfp1,red,147.74666666666667,"[146.98, 146.16, 150.1]"
3925,NNN157D,purple,130.8683333333333,"[124.5, 146.15, 167.87, 97.55, 123.4, 125.74]"
3930,NNN157D,purple,130.54333333333335,"[124.01, 146.06, 167.65, 97.58, 122.33, 125.63]"
3930,mrfp1,red,147.98,"[147.24, 146.5, 150.2]"
3935,NNN157D,purple,130.50833333333335,"[124.76, 145.88, 167.47, 96.57, 122.93, 125.44]"
3935,mrfp1,red,147.84333333333333,"[147.51, 146.49, 149.53]"
3940,mrfp1,red,148.23,"[147.29, 146.76, 150.64]"
3940,NNN157D,purple,130.67833333333334,"[125.09, 146.34, 166.93, 97.38, 122.61, 125.72]"
3945,mrfp1,red,148.01333333333332,"[147.23, 146.4, 150.41]"
3945,NNN157D,purple,130.53666666666666,"[123.89, 146.39, 167.02, 96.92, 123.12, 125.88]"
3950,mrfp1,red,148.12,"[147.41, 146.95, 150.0]"
3950,NNN157D,purple,130.66666666666666,"[124.99, 146.18, 167.28, 97.36, 122.16, 126.03]"
3955,mrfp1,red,147.71666666666667,"[146.87, 146.12, 150.16]"
3955,NNN157D,purple,130.28,"[124.25, 146.12, 167.46, 97.22, 121.97, 124.66]"
3960,mrfp1,red,147.96666666666667,"[147.08, 146.38, 150.44]"
3960,NNN157D,purple,130.39166666666668,"[124.51, 146.19, 166.57, 97.7, 122.13, 125.25]"
3965,mrfp1,red,147.81666666666666,"[147.2, 145.99, 150.26]"
3965,NNN157D,purple,130.39166666666665,"[124.51, 146.0, 166.87, 96.29, 122.91, 125.77]"
3970,mrfp1,red,147.92666666666668,"[147.03, 146.07, 150.68]"
3970,NNN157D,purple,130.42833333333334,"[124.39, 146.33, 167.39, 97.4, 122.33, 124.73]"
3975,NNN157D,purple,130.42999999999998,"[124.87, 145.99, 167.23, 97.42, 122.26, 124.81]"
3975,mrfp1,red,147.86666666666667,"[146.77, 146.44, 150.39]"
3980,mrfp1,red,147.73,"[147.08, 145.85, 150.26]"
